Date,Saudi Arabia,Israel,Turkey,South Africa,Egypt
2018-04-30,0.4405476748943329,0.6435450911521912,0.3887185156345367,0.021595474332571,0.1079773679375648
2018-05-31,0.5084460973739624,0.9706698060035706,0.2143037170171737,0.0672325417399406,0.1344650834798813
2018-06-30,0.2684729993343353,0.2312998175621032,0.1899962872266769,0.0867374315857887,0.0743463709950447
2018-07-31,0.1963881701231002,0.3415446281433105,0.243350550532341,0.0426930785179138,0.0725782364606857
2018-08-31,0.371747225522995,0.3000850975513458,0.6315223574638367,0.2418596297502517,0.1164509356021881
2018-09-30,0.11759764701128,0.1595968008041381,0.2855942845344543,0.0209995806217193,0.062998741865158
2018-10-31,0.6590871810913086,0.2965892255306244,0.5437468886375427,0.0288350638002157,0.1276981383562088
2018-11-30,0.648497462272644,0.2373585402965545,0.4959098100662231,0.016954181715846,0.1653032749891281
2018-12-31,0.3661112487316131,0.2769303023815155,0.5022295117378235,0.0187749359756708,0.0563248060643672
2019-01-31,0.3144921362400055,0.2379940450191497,0.4122397005558014,0.0424989387392997,0.1657458543777465
2019-02-28,0.2738173902034759,0.2407704591751098,0.3021433353424072,0.0141629688441753,0.0283259376883506
2019-03-31,0.24192875623703,0.1501626819372177,0.2627846896648407,0.0208559278398752,0.0458830408751964
2019-04-30,0.3267973959445953,0.2372638583183288,0.2596472501754761,0.031336735934019,0.2865073084831238
2019-05-31,0.580245852470398,0.3008682131767273,0.3180606961250305,0.0214905869215726,0.1375397592782974
2019-06-30,0.7075675129890442,0.3839848041534424,0.2804383337497711,0.0517732314765453,0.0949175953865051
2019-07-31,0.3318290412425995,0.1769754886627197,0.3362534344196319,0.0265463236719369,0.1592779457569122
2019-08-31,0.2521900832653045,0.2787363827228546,0.1504291594028473,0.0442438721656799,0.0575170330703258
2019-09-30,0.9034944176673888,0.3321670591831207,0.2170158177614212,0.0265733655542135,0.1062934622168541
2019-10-31,0.4204153716564178,0.1681661456823349,1.177163004875183,0.0294290762394666,0.0672664567828178
2019-11-30,0.1144366189837455,0.1848591566085815,0.2684859037399292,0.0264084506779909,0.1012323945760726
2019-12-31,0.296087771654129,0.1844481080770492,0.3009416460990906,0.0145616931840777,0.1795942187309265
2020-01-31,0.8030002117156982,0.4279726445674896,0.5338627696037292,0.0132362674921751,0.2779616117477417
2020-02-29,0.1783325970172882,0.1114578694105148,0.4592064321041107,0.049041461199522,0.1471243798732757
2020-03-31,0.0812382400035858,0.1068924218416214,0.3292286694049835,0.034205574542284,0.1026167273521423
2020-04-30,0.1346269845962524,0.0649923384189605,0.0603500306606292,0.0371384806931018,0.0557077191770076
2020-05-31,0.0811103135347366,0.0540735386312007,0.1081470772624015,0.0135183846578001,0.0856164395809173
2020-06-30,0.0599852353334426,0.1614987105131149,0.1245847195386886,0.0830564796924591,0.115356221795082
2020-07-31,0.0945137068629264,0.0900130495429039,0.1575228422880172,0.0180026106536388,0.108015663921833
2020-08-31,0.12912417948246,0.1736497581005096,0.1558395326137542,0.0267153475433588,0.0935037210583686
